ReservationID,ShowID,ReservationDate,CustomerID,CombinedID
1699,17,1/26/2019 4:00:15 PM,282,res-1699_showID-17
1206,3,3/17/2019 2:21:43 AM,396,res-1206_showID-3
1696,6,3/29/2019 8:24:15 AM,1187,res-1696_showID-6
1935,29,3/22/2019 5:15:24 AM,1116,res-1935_showID-29
3071,20,3/6/2019 8:32:58 AM,965,res-3071_showID-20
1101,30,2/27/2019 6:20:05 AM,929,res-1101_showID-30
2763,12,2/9/2019 2:45:04 AM,1152,res-2763_showID-12
2488,12,3/12/2019 2:24:33 PM,623,res-2488_showID-12
1082,26,1/18/2019 9:18:59 PM,1078,res-1082_showID-26
2723,24,3/5/2019 1:37:20 PM,672,res-2723_showID-24
341,24,3/1/2019 2:07:04 PM,469,res-341_showID-24
2896,4,2/3/2019 7:08:40 AM,1663,res-2896_showID-4
1277,15,2/12/2019 8:13:13 AM,842,res-1277_showID-15
289,23,3/10/2019 7:26:36 AM,1788,res-289_showID-23
557,22,1/1/2019 1:38:42 AM,508,res-557_showID-22
103,19,2/8/2019 4:13:46 AM,1433,res-103_showID-19
1898,21,3/25/2019 6:06:30 PM,737,res-1898_showID-21
3524,22,3/15/2019 8:21:29 PM,1523,res-3524_showID-22
2071,1,2/3/2019 7:53:05 AM,1905,res-2071_showID-1
2881,29,3/11/2019 2:07:58 AM,916,res-2881_showID-29
96,28,2/15/2019 1:53:15 PM,359,res-96_showID-28
1376,29,3/28/2019 11:24:33 AM,412,res-1376_showID-29
702,25,2/6/2019 12:29:49 AM,596,res-702_showID-25
2405,13,1/27/2019 8:14:59 AM,860,res-2405_showID-13
1239,28,1/28/2019 2:50:49 PM,623,res-1239_showID-28
522,24,1/9/2019 12:59:19 AM,888,res-522_showID-24
230,25,2/16/2019 6:17:25 PM,1379,res-230_showID-25
2214,6,2/12/2019 10:02:30 PM,1963,res-2214_showID-6
133,7,3/29/2019 4:20:55 PM,1128,res-133_showID-7
2665,22,3/21/2019 8:33:47 AM,552,res-2665_showID-22
1419,7,3/24/2019 6:28:27 AM,219,res-1419_showID-7
403,28,1/14/2019 1:06:03 AM,65,res-403_showID-28
2107,16,1/29/2019 9:04:48 PM,283,res-2107_showID-16
1365,8,1/8/2019 9:03:35 PM,1350,res-1365_showID-8
1784,28,2/23/2019 12:57:35 PM,785,res-1784_showID-28
477,14,1/27/2019 10:41:09 AM,1124,res-477_showID-14
1564,15,1/7/2019 8:21:29 AM,89,res-1564_showID-15
2966,27,2/6/2019 7:59:50 PM,1153,res-2966_showID-27
2456,21,1/17/2019 9:17:43 PM,778,res-2456_showID-21
1852,27,1/13/2019 11:29:22 AM,361,res-1852_showID-27
1742,1,2/6/2019 9:43:11 AM,1549,res-1742_showID-1
1661,14,1/1/2019 5:48:02 PM,1951,res-1661_showID-14
2364,19,1/2/2019 4:48:33 PM,1186,res-2364_showID-19
421,6,2/12/2019 8:25:23 PM,615,res-421_showID-6
1774,30,1/16/2019 7:33:58 AM,1968,res-1774_showID-30
2867,23,3/25/2019 7:34:47 AM,1743,res-2867_showID-23
871,27,2/9/2019 6:59:20 AM,144,res-871_showID-27
1489,2,3/23/2019 3:17:17 AM,1155,res-1489_showID-2
1346,26,3/9/2019 7:35:06 AM,1823,res-1346_showID-26
210,21,3/25/2019 8:33:48 AM,542,res-210_showID-21
1224,15,3/2/2019 5:19:16 AM,1363,res-1224_showID-15
1857,26,1/19/2019 12:48:10 PM,1936,res-1857_showID-26
2566,19,2/17/2019 12:24:23 AM,1461,res-2566_showID-19
2721,27,3/6/2019 3:09:37 PM,348,res-2721_showID-27
210,8,3/25/2019 8:33:48 AM,1857,res-210_showID-8
2310,17,3/1/2019 2:34:37 AM,1851,res-2310_showID-17
447,9,3/16/2019 2:23:04 AM,1055,res-447_showID-9
2717,7,2/16/2019 10:08:52 PM,1100,res-2717_showID-7
2047,30,2/12/2019 4:01:50 AM,1712,res-2047_showID-30
2746,10,2/4/2019 6:27:15 PM,292,res-2746_showID-10
671,29,3/12/2019 3:40:13 AM,424,res-671_showID-29
303,7,2/3/2019 6:58:01 AM,63,res-303_showID-7
3402,6,2/25/2019 4:42:36 AM,1685,res-3402_showID-6
1537,3,3/27/2019 7:32:52 PM,1933,res-1537_showID-3
1929,11,2/25/2019 8:09:28 PM,1197,res-1929_showID-11
305,24,1/9/2019 10:06:01 AM,313,res-305_showID-24
1178,6,3/9/2019 9:39:24 AM,1473,res-1178_showID-6
623,15,1/4/2019 3:19:31 PM,885,res-623_showID-15
1951,26,1/21/2019 1:09:34 PM,1186,res-1951_showID-26
1342,10,1/19/2019 6:11:59 AM,848,res-1342_showID-10
2425,1,3/21/2019 7:13:58 PM,1208,res-2425_showID-1
3017,25,1/15/2019 12:04:28 PM,253,res-3017_showID-25
1083,4,2/18/2019 8:41:21 PM,1401,res-1083_showID-4
2761,11,2/11/2019 2:39:22 PM,1334,res-2761_showID-11
3339,23,3/21/2019 8:12:50 PM,835,res-3339_showID-23
2495,4,2/19/2019 11:53:08 AM,442,res-2495_showID-4
2775,25,3/9/2019 12:21:33 AM,949,res-2775_showID-25
1249,25,1/24/2019 6:36:56 AM,276,res-1249_showID-25
1506,27,1/8/2019 8:03:22 PM,1633,res-1506_showID-27
79,28,1/17/2019 3:19:33 PM,970,res-79_showID-28
3371,23,3/29/2019 5:19:59 PM,1804,res-3371_showID-23
2616,9,1/23/2019 9:54:04 AM,692,res-2616_showID-9
1740,12,2/16/2019 5:15:52 AM,781,res-1740_showID-12
1744,11,2/14/2019 5:21:12 PM,632,res-1744_showID-11
473,29,1/29/2019 9:06:16 PM,1988,res-473_showID-29
2857,1,1/15/2019 2:34:43 PM,398,res-2857_showID-1
3100,19,3/20/2019 12:32:52 AM,1052,res-3100_showID-19
2004,14,1/17/2019 6:02:42 PM,305,res-2004_showID-14
292,20,2/6/2019 6:43:54 AM,1297,res-292_showID-20
196,30,3/26/2019 6:54:53 AM,652,res-196_showID-30
2394,6,1/27/2019 8:04:06 AM,704,res-2394_showID-6
33,12,3/25/2019 9:46:20 AM,197,res-33_showID-12
2501,18,1/2/2019 3:21:49 PM,948,res-2501_showID-18
3064,9,2/23/2019 4:22:51 AM,1654,res-3064_showID-9
180,23,3/27/2019 4:57:25 PM,468,res-180_showID-23
1768,15,3/15/2019 6:02:12 AM,1878,res-1768_showID-15
2960,19,1/18/2019 8:36:38 AM,1052,res-2960_showID-19
2459,10,3/7/2019 4:07:50 AM,1034,res-2459_showID-10
698,16,2/13/2019 4:00:29 AM,898,res-698_showID-16
1760,5,1/28/2019 1:45:31 AM,1574,res-1760_showID-5
2764,18,1/16/2019 5:54:27 PM,551,res-2764_showID-18
3243,7,2/17/2019 5:13:45 PM,1709,res-3243_showID-7
1865,17,1/26/2019 3:36:15 AM,532,res-1865_showID-17
280,12,2/6/2019 9:15:48 PM,1565,res-280_showID-12
1894,17,1/10/2019 3:18:39 AM,1261,res-1894_showID-17
1941,18,3/30/2019 2:16:07 AM,1478,res-1941_showID-18
1179,6,2/20/2019 10:41:42 AM,323,res-1179_showID-6
917,11,2/18/2019 2:16:28 AM,1227,res-917_showID-11
1682,24,2/1/2019 12:01:44 AM,1986,res-1682_showID-24
2336,25,2/1/2019 1:02:46 PM,741,res-2336_showID-25
386,3,3/3/2019 6:45:55 AM,509,res-386_showID-3
851,11,2/26/2019 12:34:17 AM,1460,res-851_showID-11
1116,28,1/25/2019 8:42:10 AM,1046,res-1116_showID-28
1252,24,2/25/2019 7:22:53 PM,17,res-1252_showID-24
2542,26,1/11/2019 2:37:36 PM,619,res-2542_showID-26
2719,28,2/9/2019 9:19:38 AM,1947,res-2719_showID-28
2539,28,3/21/2019 9:07:18 PM,1261,res-2539_showID-28
929,15,1/25/2019 11:59:19 AM,1845,res-929_showID-15
3198,22,2/19/2019 1:36:38 PM,599,res-3198_showID-22
1951,15,1/21/2019 1:09:34 PM,1281,res-1951_showID-15
3094,20,1/28/2019 4:14:04 AM,1311,res-3094_showID-20
951,3,2/22/2019 5:07:47 AM,979,res-951_showID-3
1152,15,2/19/2019 4:38:00 PM,32,res-1152_showID-15
1396,1,2/1/2019 5:12:24 PM,524,res-1396_showID-1
3114,10,3/28/2019 9:15:16 AM,218,res-3114_showID-10
3491,10,1/27/2019 1:56:58 PM,1522,res-3491_showID-10
959,21,3/18/2019 7:34:40 AM,207,res-959_showID-21
282,18,2/5/2019 4:27:38 PM,726,res-282_showID-18
666,24,2/12/2019 4:50:17 PM,1197,res-666_showID-24
1538,23,2/11/2019 8:08:02 AM,1815,res-1538_showID-23
1836,5,1/8/2019 3:31:26 PM,1530,res-1836_showID-5
1924,20,3/26/2019 6:34:01 AM,1347,res-1924_showID-20
3366,14,3/30/2019 5:09:32 AM,440,res-3366_showID-14
2321,12,1/5/2019 4:59:29 PM,1873,res-2321_showID-12
2927,17,1/9/2019 8:51:33 AM,150,res-2927_showID-17
330,26,1/22/2019 6:29:35 PM,1353,res-330_showID-26
863,26,1/25/2019 6:19:06 PM,489,res-863_showID-26
458,6,1/11/2019 3:44:15 PM,1125,res-458_showID-6
1493,19,2/22/2019 7:42:56 PM,833,res-1493_showID-19
2635,24,1/23/2019 11:46:46 AM,1892,res-2635_showID-24
192,23,2/22/2019 4:36:36 AM,168,res-192_showID-23
3490,2,1/21/2019 2:29:17 AM,1345,res-3490_showID-2
2436,13,1/17/2019 10:07:54 AM,862,res-2436_showID-13
338,6,1/18/2019 10:32:17 PM,183,res-338_showID-6
1698,25,1/20/2019 5:46:44 AM,1034,res-1698_showID-25
725,10,2/14/2019 10:17:04 PM,668,res-725_showID-10
1063,19,2/20/2019 6:09:46 AM,1245,res-1063_showID-19
1778,10,3/16/2019 1:34:06 PM,526,res-1778_showID-10
283,2,1/8/2019 12:53:02 PM,1754,res-283_showID-2
14,15,2/23/2019 3:38:55 AM,643,res-14_showID-15
2021,19,2/6/2019 5:34:43 AM,937,res-2021_showID-19
796,30,1/12/2019 8:42:55 PM,1761,res-796_showID-30
2345,17,1/13/2019 3:02:52 AM,747,res-2345_showID-17
277,21,1/14/2019 5:24:44 PM,1862,res-277_showID-21
2715,10,2/12/2019 4:29:48 PM,24,res-2715_showID-10
1470,23,1/19/2019 11:42:51 AM,1026,res-1470_showID-23
2596,22,2/20/2019 5:51:20 PM,1531,res-2596_showID-22
2483,11,1/28/2019 8:58:42 AM,797,res-2483_showID-11
1857,6,1/19/2019 12:48:10 PM,1207,res-1857_showID-6
1891,28,3/26/2019 4:18:13 AM,1599,res-1891_showID-28
1135,6,2/24/2019 5:14:21 AM,1116,res-1135_showID-6
897,4,1/19/2019 3:12:11 PM,110,res-897_showID-4
1691,24,2/13/2019 8:52:46 PM,301,res-1691_showID-24
3344,7,3/8/2019 4:28:43 AM,1350,res-3344_showID-7
2629,12,3/21/2019 1:32:24 PM,818,res-2629_showID-12
2016,11,1/4/2019 8:57:32 PM,960,res-2016_showID-11
1747,24,1/2/2019 4:20:11 PM,388,res-1747_showID-24
1934,4,1/11/2019 2:03:46 AM,1027,res-1934_showID-4
2056,24,1/22/2019 1:54:25 AM,1846,res-2056_showID-24
2662,18,3/18/2019 7:09:18 AM,1325,res-2662_showID-18
1165,13,2/21/2019 11:47:07 AM,120,res-1165_showID-13
3359,9,3/16/2019 9:12:58 AM,1982,res-3359_showID-9
3170,15,2/8/2019 9:22:35 PM,1127,res-3170_showID-15
2408,23,2/9/2019 2:44:05 AM,1213,res-2408_showID-23
2977,3,1/3/2019 3:11:29 PM,193,res-2977_showID-3
3387,15,1/22/2019 5:40:16 PM,1321,res-3387_showID-15
3539,24,3/24/2019 5:40:38 PM,305,res-3539_showID-24
227,7,2/14/2019 2:57:54 PM,498,res-227_showID-7
905,3,1/27/2019 2:16:29 AM,1243,res-905_showID-3
378,11,1/18/2019 8:57:06 PM,492,res-378_showID-11
3528,20,2/3/2019 1:44:48 AM,1651,res-3528_showID-20
849,1,1/31/2019 3:51:38 AM,215,res-849_showID-1
1675,22,2/13/2019 9:57:55 AM,1991,res-1675_showID-22
353,16,3/29/2019 5:52:34 PM,1000,res-353_showID-16
1639,8,1/24/2019 9:44:45 PM,704,res-1639_showID-8
2707,24,2/12/2019 3:04:25 AM,1981,res-2707_showID-24
2144,16,3/12/2019 9:39:37 AM,1336,res-2144_showID-16
1204,13,3/21/2019 2:24:40 PM,1827,res-1204_showID-13
146,15,1/8/2019 12:30:03 PM,1556,res-146_showID-15
1872,22,1/13/2019 2:22:47 AM,1045,res-1872_showID-22
2134,11,2/28/2019 1:04:35 AM,1570,res-2134_showID-11
2634,12,1/3/2019 10:57:10 AM,128,res-2634_showID-12
1587,22,2/14/2019 9:47:22 AM,1009,res-1587_showID-22
3445,29,3/25/2019 11:17:26 AM,1314,res-3445_showID-29
2417,19,2/14/2019 9:16:19 PM,918,res-2417_showID-19
3459,5,3/6/2019 3:51:12 AM,1651,res-3459_showID-5
166,20,3/5/2019 6:59:51 PM,781,res-166_showID-20
850,10,2/3/2019 1:37:36 PM,1854,res-850_showID-10
3363,30,3/8/2019 4:53:30 AM,935,res-3363_showID-30
1153,30,3/1/2019 12:54:16 AM,1618,res-1153_showID-30
2089,24,2/27/2019 10:16:19 AM,1686,res-2089_showID-24
3498,1,1/24/2019 6:28:30 AM,1625,res-3498_showID-1
2057,21,1/24/2019 8:40:03 PM,35,res-2057_showID-21
2814,16,1/15/2019 7:03:50 AM,531,res-2814_showID-16
2351,13,1/28/2019 12:58:11 PM,1422,res-2351_showID-13
2448,14,3/12/2019 9:07:36 AM,270,res-2448_showID-14
3486,15,3/2/2019 8:14:53 AM,477,res-3486_showID-15
972,1,3/9/2019 7:57:20 PM,814,res-972_showID-1
833,30,3/4/2019 6:55:49 PM,697,res-833_showID-30
975,22,3/7/2019 8:00:43 PM,1352,res-975_showID-22
2880,7,2/25/2019 5:48:22 PM,296,res-2880_showID-7
586,15,1/8/2019 4:55:17 PM,309,res-586_showID-15
1896,7,3/25/2019 3:36:58 PM,1664,res-1896_showID-7
283,30,1/8/2019 12:53:02 PM,1488,res-283_showID-30
2785,23,3/23/2019 2:27:50 PM,62,res-2785_showID-23
2432,22,2/13/2019 4:57:16 AM,874,res-2432_showID-22
3404,6,3/21/2019 4:02:29 AM,650,res-3404_showID-6
2750,27,3/22/2019 4:51:11 AM,147,res-2750_showID-27
2866,28,3/11/2019 12:46:44 PM,1747,res-2866_showID-28
92,2,1/3/2019 10:48:12 PM,539,res-92_showID-2
1008,25,2/23/2019 6:26:13 PM,1785,res-1008_showID-25
184,9,3/30/2019 5:05:40 PM,928,res-184_showID-9
1245,29,2/3/2019 4:30:21 AM,117,res-1245_showID-29
741,3,1/8/2019 8:07:31 PM,1876,res-741_showID-3
3050,23,1/19/2019 5:22:40 PM,11,res-3050_showID-23
2278,21,2/13/2019 9:45:59 PM,308,res-2278_showID-21
456,18,2/9/2019 7:04:05 PM,547,res-456_showID-18
1721,27,3/23/2019 8:06:42 PM,1258,res-1721_showID-27
2923,2,3/6/2019 11:53:16 AM,1047,res-2923_showID-2
242,25,1/8/2019 8:12:43 PM,122,res-242_showID-25
711,5,1/15/2019 6:05:01 PM,69,res-711_showID-5
1115,3,1/22/2019 4:58:24 PM,1646,res-1115_showID-3
2662,15,3/18/2019 7:09:18 AM,137,res-2662_showID-15
2750,16,3/22/2019 4:51:11 AM,1149,res-2750_showID-16
1196,28,2/21/2019 6:39:49 PM,232,res-1196_showID-28
2844,1,1/3/2019 5:39:08 AM,1875,res-2844_showID-1
2878,1,2/19/2019 8:22:09 PM,1908,res-2878_showID-1
3519,17,2/22/2019 6:16:43 PM,1920,res-3519_showID-17
1418,19,1/26/2019 12:17:00 AM,1760,res-1418_showID-19
1173,5,2/21/2019 10:18:45 AM,1500,res-1173_showID-5
1988,14,2/15/2019 4:12:47 AM,1450,res-1988_showID-14
997,6,1/6/2019 5:12:03 PM,469,res-997_showID-6
1055,12,3/5/2019 6:02:28 PM,28,res-1055_showID-12
2568,29,3/5/2019 7:41:39 AM,158,res-2568_showID-29
770,28,2/22/2019 2:47:10 AM,352,res-770_showID-28
2516,15,1/2/2019 1:48:47 AM,1573,res-2516_showID-15
2357,14,1/22/2019 11:05:27 AM,757,res-2357_showID-14
1286,14,2/7/2019 8:01:23 PM,1347,res-1286_showID-14
2824,15,2/8/2019 6:12:00 PM,1327,res-2824_showID-15
3,19,2/25/2019 8:57:00 PM,315,res-3_showID-19
2261,26,1/9/2019 1:27:56 AM,34,res-2261_showID-26
2797,6,1/30/2019 1:24:24 AM,1144,res-2797_showID-6
3042,5,3/15/2019 5:40:48 AM,1305,res-3042_showID-5
1012,23,1/12/2019 7:33:37 AM,570,res-1012_showID-23
2561,3,3/11/2019 7:48:37 PM,350,res-2561_showID-3
322,27,1/10/2019 9:11:27 PM,781,res-322_showID-27
1995,2,3/19/2019 9:49:04 PM,1485,res-1995_showID-2
1786,30,1/2/2019 3:19:06 AM,1774,res-1786_showID-30
2196,16,1/15/2019 12:08:03 PM,1616,res-2196_showID-16
2993,3,1/19/2019 5:57:01 AM,1747,res-2993_showID-3
2353,7,3/19/2019 1:57:09 AM,1627,res-2353_showID-7
1956,25,1/1/2019 12:11:18 AM,1853,res-1956_showID-25
3265,3,1/6/2019 1:08:38 PM,22,res-3265_showID-3
2841,9,2/4/2019 4:49:38 PM,300,res-2841_showID-9
1117,22,3/23/2019 6:05:26 AM,1334,res-1117_showID-22
735,7,2/28/2019 6:41:46 PM,667,res-735_showID-7
8,20,3/17/2019 1:06:38 AM,1457,res-8_showID-20
1187,6,3/11/2019 3:06:49 AM,385,res-1187_showID-6
2387,29,2/22/2019 12:29:27 AM,1937,res-2387_showID-29
1952,14,1/28/2019 10:29:49 PM,18,res-1952_showID-14
1963,16,2/24/2019 12:59:20 AM,1118,res-1963_showID-16
3357,15,2/28/2019 2:05:21 AM,1214,res-3357_showID-15
1209,24,3/25/2019 10:30:12 PM,1849,res-1209_showID-24
900,7,1/2/2019 7:23:21 PM,1354,res-900_showID-7
2163,16,2/9/2019 11:12:44 AM,958,res-2163_showID-16
1257,22,3/10/2019 11:45:13 AM,237,res-1257_showID-22
2679,28,3/15/2019 9:43:01 PM,1563,res-2679_showID-28
1759,5,2/7/2019 8:11:30 PM,1569,res-1759_showID-5
2973,29,2/2/2019 12:09:32 PM,1705,res-2973_showID-29
3129,19,1/30/2019 6:45:16 AM,1431,res-3129_showID-19
1171,14,2/11/2019 6:55:51 AM,801,res-1171_showID-14
168,2,1/4/2019 2:29:21 PM,412,res-168_showID-2
836,30,1/7/2019 6:51:56 PM,1707,res-836_showID-30
1544,22,3/5/2019 8:33:43 PM,860,res-1544_showID-22
395,15,2/16/2019 1:21:08 AM,1682,res-395_showID-15
2317,5,3/23/2019 2:36:24 PM,1198,res-2317_showID-5
2675,12,1/20/2019 9:48:47 PM,1578,res-2675_showID-12
1113,14,2/21/2019 6:15:32 AM,1468,res-1113_showID-14
1536,4,1/10/2019 6:31:39 AM,1099,res-1536_showID-4
3026,12,1/6/2019 3:31:58 PM,837,res-3026_showID-12
534,27,2/9/2019 7:52:21 PM,1209,res-534_showID-27
3022,28,2/5/2019 10:35:55 AM,1498,res-3022_showID-28
3231,5,1/6/2019 3:08:40 AM,907,res-3231_showID-5
3055,24,2/25/2019 11:45:12 AM,1082,res-3055_showID-24
3520,30,2/12/2019 3:40:59 AM,1996,res-3520_showID-30
16,12,1/22/2019 11:43:19 AM,1980,res-16_showID-12
943,3,1/22/2019 4:59:26 AM,898,res-943_showID-3
3089,29,2/22/2019 8:15:35 PM,1878,res-3089_showID-29
1406,2,1/27/2019 11:20:00 AM,1651,res-1406_showID-2
1016,22,3/8/2019 12:44:07 AM,1380,res-1016_showID-22
299,23,2/19/2019 3:06:04 AM,857,res-299_showID-23
643,13,1/25/2019 7:55:31 PM,1200,res-643_showID-13
1711,21,3/21/2019 10:50:14 AM,967,res-1711_showID-21
2976,28,1/17/2019 1:23:45 PM,1170,res-2976_showID-28
3281,13,1/20/2019 10:14:10 PM,291,res-3281_showID-13
3371,21,3/29/2019 5:19:59 PM,1424,res-3371_showID-21
1062,9,2/6/2019 6:51:20 PM,1812,res-1062_showID-9
1781,16,1/15/2019 3:28:01 AM,537,res-1781_showID-16
1641,20,2/13/2019 5:07:26 PM,916,res-1641_showID-20
1354,16,2/14/2019 5:39:13 AM,1534,res-1354_showID-16
2388,15,3/12/2019 6:02:58 PM,961,res-2388_showID-15
1815,13,3/13/2019 7:43:08 PM,603,res-1815_showID-13
681,9,1/7/2019 1:00:30 PM,1965,res-681_showID-9
1141,24,2/5/2019 7:13:48 AM,247,res-1141_showID-24
945,28,2/17/2019 2:37:33 AM,856,res-945_showID-28
2841,26,2/4/2019 4:49:38 PM,663,res-2841_showID-26
2760,24,1/15/2019 1:12:55 AM,469,res-2760_showID-24
52,16,1/15/2019 2:51:08 AM,1516,res-52_showID-16
135,22,3/9/2019 3:56:35 AM,533,res-135_showID-22
1593,3,3/22/2019 4:06:51 AM,1336,res-1593_showID-3
2069,4,1/1/2019 1:03:22 PM,1003,res-2069_showID-4
2656,29,3/22/2019 10:28:57 AM,1363,res-2656_showID-29
2377,14,1/18/2019 6:33:48 AM,1050,res-2377_showID-14
1418,4,1/26/2019 12:17:00 AM,1936,res-1418_showID-4
2802,21,1/8/2019 12:48:14 PM,171,res-2802_showID-21
1966,18,1/21/2019 10:23:51 AM,1960,res-1966_showID-18
2571,18,3/26/2019 3:36:52 PM,1499,res-2571_showID-18
2306,19,3/27/2019 7:30:56 PM,974,res-2306_showID-19
219,20,1/28/2019 11:27:57 AM,179,res-219_showID-20
2092,4,2/15/2019 9:07:26 PM,1736,res-2092_showID-4
1216,2,3/24/2019 1:21:18 AM,1759,res-1216_showID-2
3199,2,2/25/2019 10:56:43 PM,1897,res-3199_showID-2
557,26,1/1/2019 1:38:42 AM,1917,res-557_showID-26
317,16,3/23/2019 1:41:49 AM,1753,res-317_showID-16
2804,2,2/11/2019 7:25:26 PM,1813,res-2804_showID-2
445,4,2/10/2019 12:48:01 PM,994,res-445_showID-4
1557,3,1/27/2019 9:46:01 AM,1277,res-1557_showID-3
2372,20,3/21/2019 8:29:26 PM,1700,res-2372_showID-20
2159,30,1/1/2019 1:52:21 PM,662,res-2159_showID-30
706,20,1/20/2019 2:58:08 PM,1,res-706_showID-20
308,6,2/8/2019 12:58:01 AM,159,res-308_showID-6
982,18,1/13/2019 2:01:43 AM,1509,res-982_showID-18
2745,18,1/15/2019 12:26:00 PM,1022,res-2745_showID-18
272,21,2/20/2019 7:27:29 PM,583,res-272_showID-21
1568,19,1/11/2019 5:09:14 AM,539,res-1568_showID-19
2859,2,1/9/2019 7:44:17 PM,1417,res-2859_showID-2
1720,5,3/7/2019 2:57:07 PM,821,res-1720_showID-5
859,20,1/29/2019 11:13:49 AM,725,res-859_showID-20
285,17,1/23/2019 5:05:59 PM,156,res-285_showID-17
86,25,2/11/2019 2:07:36 AM,509,res-86_showID-25
1802,18,1/3/2019 8:42:04 AM,1119,res-1802_showID-18
1682,3,2/1/2019 12:01:44 AM,551,res-1682_showID-3
758,22,2/20/2019 10:13:23 AM,542,res-758_showID-22
2195,24,1/30/2019 9:01:10 AM,539,res-2195_showID-24
1540,17,1/13/2019 1:23:00 PM,423,res-1540_showID-17
3126,27,1/6/2019 6:25:54 PM,491,res-3126_showID-27
3477,19,3/10/2019 5:58:20 AM,403,res-3477_showID-19
3142,4,2/6/2019 8:53:06 PM,1875,res-3142_showID-4
586,13,1/8/2019 4:55:17 PM,298,res-586_showID-13
1274,30,1/26/2019 5:48:08 PM,921,res-1274_showID-30
820,5,1/31/2019 3:31:38 PM,1643,res-820_showID-5
3358,14,2/9/2019 3:50:49 AM,1361,res-3358_showID-14
2117,1,1/6/2019 12:07:55 PM,595,res-2117_showID-1
2179,29,1/28/2019 5:35:36 AM,775,res-2179_showID-29
1748,12,1/27/2019 6:22:41 AM,209,res-1748_showID-12
9,7,3/30/2019 10:34:45 AM,1706,res-9_showID-7
3165,18,1/27/2019 3:47:13 PM,30,res-3165_showID-18
2997,9,3/26/2019 10:04:54 AM,514,res-2997_showID-9
1511,21,1/22/2019 5:14:29 AM,684,res-1511_showID-21
578,11,3/15/2019 7:33:21 AM,1073,res-578_showID-11
1456,21,1/5/2019 8:53:54 AM,1938,res-1456_showID-21
3014,11,1/13/2019 4:32:01 PM,1639,res-3014_showID-11
2628,29,1/5/2019 5:49:42 PM,1581,res-2628_showID-29
34,22,2/3/2019 11:47:28 AM,909,res-34_showID-22
1225,30,2/20/2019 8:57:33 PM,1925,res-1225_showID-30
2890,5,2/19/2019 7:34:11 PM,1884,res-2890_showID-5
2268,12,1/29/2019 12:09:04 AM,887,res-2268_showID-12
761,17,3/23/2019 4:30:38 PM,335,res-761_showID-17
1745,4,3/4/2019 3:54:13 AM,1036,res-1745_showID-4
1711,20,3/21/2019 10:50:14 AM,666,res-1711_showID-20
1639,30,1/24/2019 9:44:45 PM,384,res-1639_showID-30
1459,25,1/6/2019 9:45:57 AM,312,res-1459_showID-25
2520,24,1/26/2019 5:52:14 PM,363,res-2520_showID-24
1291,23,1/11/2019 8:01:58 PM,1152,res-1291_showID-23
1677,24,1/30/2019 10:22:23 AM,1928,res-1677_showID-24
767,24,1/26/2019 6:50:11 AM,963,res-767_showID-24
526,7,1/11/2019 11:55:17 AM,962,res-526_showID-7
2322,2,1/30/2019 9:47:41 PM,67,res-2322_showID-2
1467,15,2/13/2019 12:55:42 PM,918,res-1467_showID-15
2466,26,2/10/2019 10:04:29 AM,310,res-2466_showID-26
2575,17,1/3/2019 4:21:40 AM,1722,res-2575_showID-17
2392,10,3/28/2019 8:56:45 PM,1953,res-2392_showID-10
2283,17,2/22/2019 9:41:58 PM,16,res-2283_showID-17
1774,21,1/16/2019 7:33:58 AM,1057,res-1774_showID-21
1079,14,2/18/2019 2:31:52 PM,327,res-1079_showID-14
3541,9,3/18/2019 6:03:07 AM,541,res-3541_showID-9
1334,10,1/7/2019 9:56:06 AM,1515,res-1334_showID-10
2134,5,2/28/2019 1:04:35 AM,1617,res-2134_showID-5
1175,3,2/5/2019 4:46:22 PM,783,res-1175_showID-3
3081,27,3/13/2019 1:00:40 AM,1920,res-3081_showID-27
49,3,1/15/2019 8:55:37 PM,1703,res-49_showID-3
994,5,2/2/2019 4:52:45 AM,1731,res-994_showID-5
1330,7,1/8/2019 2:44:05 PM,1202,res-1330_showID-7
1165,22,2/21/2019 11:47:07 AM,816,res-1165_showID-22
1235,13,1/18/2019 10:05:48 PM,396,res-1235_showID-13
765,2,1/21/2019 9:44:34 PM,594,res-765_showID-2
402,23,2/28/2019 8:21:12 AM,514,res-402_showID-23
1084,5,2/27/2019 8:05:21 PM,956,res-1084_showID-5
1650,28,2/17/2019 1:34:38 AM,869,res-1650_showID-28
382,1,3/9/2019 2:57:06 AM,127,res-382_showID-1
490,19,2/1/2019 3:22:07 AM,1226,res-490_showID-19
2094,29,3/30/2019 9:32:20 AM,1273,res-2094_showID-29
842,14,1/6/2019 3:59:16 AM,1505,res-842_showID-14
2206,21,2/14/2019 9:48:13 PM,593,res-2206_showID-21
608,25,2/15/2019 4:58:46 AM,1888,res-608_showID-25
1479,27,2/6/2019 12:09:41 PM,182,res-1479_showID-27
749,9,2/19/2019 8:49:03 AM,318,res-749_showID-9
1808,12,2/5/2019 7:14:17 AM,1336,res-1808_showID-12
1235,15,1/18/2019 10:05:48 PM,482,res-1235_showID-15
36,5,1/14/2019 12:55:42 AM,1628,res-36_showID-5
1529,26,2/20/2019 11:34:00 AM,1785,res-1529_showID-26
1126,24,2/27/2019 4:39:29 AM,394,res-1126_showID-24
2563,20,1/25/2019 1:51:31 AM,852,res-2563_showID-20
